 # List of the saddle points in the form
 # x(1) x(2)... x(n) E(x)
          0.26179939          1.83259580         -4.00000000
         -1.30899685          3.40339204         -4.00000000
 # Intermediate minima:
          0.00018245          3.14141118         -5.99999987
