
#Surface 0 of 1 surfaces

# Contour 0, label:        0
 1.88465  5.38421 -1 
 1.9852  5.3247 -1 
 2.01696  5.30274 -1 
 2.13371  5.19239 -1 
 2.14927  5.17309 -1 
 2.22526  5.06008 -1 
 2.28027  4.92777 -1 
 2.28158  4.91909 -1 
 2.29869  4.79546 -1 
 2.28422  4.66315 -1 
 2.28158  4.65556 -1 
 2.23659  4.53084 -1 
 2.16016  4.39853 -1 
 2.14927  4.38433 -1 
 2.04962  4.26622 -1 
 2.01696  4.23356 -1 
 1.89885  4.13391 -1 
 1.88465  4.12302 -1 
 1.75234  4.0466 -1 
 1.62761  4.0016 -1 
 1.62003  3.99896 -1 
 1.48772  3.98449 -1 

 4.39853  0.898976 -1 
 4.298  0.958478 -1 
 4.26622  0.980454 -1 
 4.14948  1.09079 -1 
 4.13391  1.1101 -1 
 4.05792  1.2231 -1 
 4.00292  1.35541 -1 
 4.0016  1.36414 -1 
 3.98449  1.48772 -1 
 3.99896  1.62003 -1 
 4.0016  1.62761 -1 
 4.0466  1.75234 -1 
 4.12302  1.88465 -1 
 4.13391  1.89885 -1 
 4.23356  2.01696 -1 
 4.26622  2.04962 -1 
 4.38433  2.14927 -1 
 4.39853  2.16016 -1 
 4.53084  2.23659 -1 
 4.65556  2.28158 -1 
 4.66315  2.28422 -1 
 4.79546  2.29869 -1 
 4.91909  2.28158 -1 
 4.92777  2.28027 -1 
 5.06008  2.22526 -1 
 5.17309  2.14927 -1 
 5.19239  2.13371 -1 
 5.30274  2.01696 -1 
 5.3247  1.9852 -1 
 5.38421  1.88465 -1 
 5.42915  1.75234 -1 
 5.43941  1.62003 -1 
 5.41601  1.48772 -1 
 5.36158  1.35541 -1 
 5.3247  1.2961 -1 
 5.27555  1.2231 -1 
 5.19239  1.12643 -1 
 5.15675  1.09079 -1 
 5.06008  1.00763 -1 
 4.98707  0.958478 -1 
 4.92777  0.921604 -1 
 4.79546  0.867169 -1 
 4.66315  0.843777 -1 
 4.53084  0.854034 -1 
 4.39853  0.898976 -1 


# Contour 2, label:       -2
 4.53084  4.21446 -2 
 4.45458  4.26622 -2 
 4.39853  4.30997 -2 
 4.30997  4.39853 -2 
 4.26622  4.45458 -2 
 4.21446  4.53084 -2 
 4.15708  4.66315 -2 
 4.13824  4.79546 -2 
 4.16291  4.92777 -2 
 4.23238  5.06008 -2 
 4.26622  5.10124 -2 
 4.36604  5.19239 -2 
 4.39853  5.21563 -2 
 4.53084  5.27153 -2 
 4.66315  5.28439 -2 
 4.79546  5.25614 -2 
 4.92719  5.19239 -2 
 4.92777  5.19207 -2 
 5.06008  5.08489 -2 
 5.08489  5.06008 -2 
 5.19207  4.92777 -2 
 5.19239  4.92719 -2 
 5.25614  4.79546 -2 
 5.28439  4.66315 -2 
 5.27153  4.53084 -2 
 5.21563  4.39853 -2 
 5.19239  4.36604 -2 
 5.10124  4.26622 -2 
 5.06008  4.23238 -2 
 4.92777  4.16291 -2 
 4.79546  4.13824 -2 
 4.66315  4.15708 -2 
 4.53084  4.21446 -2 

 1.2231  3.82721 -2 
 1.14968  3.86929 -2 
 1.09079  3.90398 -2 
 0.967044  4.0016 -2 
 0.958478  4.00909 -2 
 0.837828  4.13391 -2 
 0.826169  4.14858 -2 
 0.74001  4.26622 -2 
 0.693859  4.3544 -2 
 0.67097  4.39853 -2 
 0.632872  4.53084 -2 
 0.627616  4.66315 -2 
 0.654719  4.79546 -2 
 0.693859  4.88516 -2 
 0.711717  4.92777 -2 
 0.793723  5.06008 -2 
 0.826169  5.10134 -2 
 0.899049  5.19239 -2 
 0.958478  5.25658 -2 
 1.0266  5.3247 -2 
 1.09079  5.38413 -2 
 1.18184  5.45701 -2 
 1.2231  5.48946 -2 
 1.35541  5.57147 -2 
 1.39801  5.58932 -2 
 1.48772  5.62846 -2 
 1.62003  5.65557 -2 
 1.75234  5.65031 -2 
 1.88465  5.61222 -2 
 1.9288  5.58932 -2 
 2.01696  5.54318 -2 
 2.13461  5.45701 -2 
 2.14927  5.44536 -2 
 2.2741  5.3247 -2 
 2.28158  5.31615 -2 
 2.37921  5.19239 -2 
 2.41389  5.13352 -2 
 2.45598  5.06008 -2 
 2.50187  4.92777 -2 
 2.51538  4.79546 -2 
 2.49664  4.66315 -2 
 2.44729  4.53084 -2 
 2.41389  4.47378 -2 
 2.37093  4.39853 -2 
 2.28158  4.27869 -2 
 2.27197  4.26622 -2 
 2.15151  4.13391 -2 
 2.14927  4.13167 -2 
 2.01696  4.01121 -2 
 2.00449  4.0016 -2 
 1.88465  3.91225 -2 
 1.80939  3.86929 -2 
 1.75234  3.83589 -2 
 1.62003  3.78654 -2 
 1.48772  3.7678 -2 
 1.35541  3.78132 -2 
 1.2231  3.82721 -2 

 1.48772  1.02705 -2 
 1.35601  1.09079 -2 
 1.35541  1.09112 -2 
 1.2231  1.1983 -2 
 1.1983  1.2231 -2 
 1.09112  1.35541 -2 
 1.09079  1.35601 -2 
 1.02705  1.48772 -2 
 0.998797  1.62003 -2 
 1.01165  1.75234 -2 
 1.06755  1.88465 -2 
 1.09079  1.91714 -2 
 1.18194  2.01696 -2 
 1.2231  2.0508 -2 
 1.35541  2.12028 -2 
 1.48772  2.14495 -2 
 1.62003  2.12611 -2 
 1.75234  2.06873 -2 
 1.82861  2.01696 -2 
 1.88465  1.97322 -2 
 1.97322  1.88465 -2 
 2.01696  1.82861 -2 
 2.06873  1.75234 -2 
 2.12611  1.62003 -2 
 2.14495  1.48772 -2 
 2.12028  1.35541 -2 
 2.0508  1.2231 -2 
 2.01696  1.18194 -2 
 1.91714  1.09079 -2 
 1.88465  1.06755 -2 
 1.75234  1.01165 -2 
 1.62003  0.998797 -2 
 1.48772  1.02705 -2 

 4.39853  0.67097 -2 
 4.3544  0.693859 -2 
 4.26622  0.74001 -2 
 4.14858  0.826169 -2 
 4.13391  0.837828 -2 
 4.00909  0.958478 -2 
 4.0016  0.967044 -2 
 3.90398  1.09079 -2 
 3.86929  1.14968 -2 
 3.82721  1.2231 -2 
 3.78132  1.35541 -2 
 3.7678  1.48772 -2 
 3.78654  1.62003 -2 
 3.83589  1.75234 -2 
 3.86929  1.80939 -2 
 3.91225  1.88465 -2 
 4.0016  2.00449 -2 
 4.01121  2.01696 -2 
 4.13167  2.14927 -2 
 4.13391  2.15151 -2 
 4.26622  2.27197 -2 
 4.27869  2.28158 -2 
 4.39853  2.37093 -2 
 4.47378  2.41389 -2 
 4.53084  2.44729 -2 
 4.66315  2.49664 -2 
 4.79546  2.51538 -2 
 4.92777  2.50187 -2 
 5.06008  2.45598 -2 
 5.13352  2.41389 -2 
 5.19239  2.37921 -2 
 5.31615  2.28158 -2 
 5.3247  2.2741 -2 
 5.44536  2.14927 -2 
 5.45701  2.13461 -2 
 5.54318  2.01696 -2 
 5.58932  1.9288 -2 
 5.61222  1.88465 -2 
 5.65031  1.75234 -2 
 5.65557  1.62003 -2 
 5.62846  1.48772 -2 
 5.58932  1.39801 -2 
 5.57147  1.35541 -2 
 5.48946  1.2231 -2 
 5.45701  1.18184 -2 
 5.38413  1.09079 -2 
 5.3247  1.0266 -2 
 5.25658  0.958478 -2 
 5.19239  0.899049 -2 
 5.10134  0.826169 -2 
 5.06008  0.793723 -2 
 4.92777  0.711717 -2 
 4.88516  0.693859 -2 
 4.79546  0.654719 -2 
 4.66315  0.627616 -2 
 4.53084  0.632872 -2 
 4.39853  0.67097 -2 


# Contour 3, label:       -3
 4.66315  3.85034 -3 
 4.62578  3.86929 -3 
 4.53084  3.91298 -3 
 4.40116  4.0016 -3 
 4.39853  4.00336 -3 
 4.26622  4.11515 -3 
 4.24659  4.13391 -3 
 4.13391  4.24659 -3 
 4.11515  4.26622 -3 
 4.00336  4.39853 -3 
 4.0016  4.40116 -3 
 3.91298  4.53084 -3 
 3.86929  4.62578 -3 
 3.85034  4.66315 -3 
 3.82266  4.79546 -3 
 3.83664  4.92777 -3 
 3.86929  5.00665 -3 
 3.89055  5.06008 -3 
 3.97742  5.19239 -3 
 4.0016  5.22075 -3 
 4.09506  5.3247 -3 
 4.13391  5.36268 -3 
 4.24702  5.45701 -3 
 4.26622  5.47257 -3 
 4.39853  5.55159 -3 
 4.51545  5.58932 -3 
 4.53084  5.59462 -3 
 4.66315  5.59789 -3 
 4.69153  5.58932 -3 
 4.79546  5.56138 -3 
 4.92777  5.4912 -3 
 4.97321  5.45701 -3 
 5.06008  5.3944 -3 
 5.13954  5.3247 -3 
 5.19239  5.27703 -3 
 5.27703  5.19239 -3 
 5.3247  5.13954 -3 
 5.3944  5.06008 -3 
 5.45701  4.97321 -3 
 5.4912  4.92777 -3 
 5.56138  4.79546 -3 
 5.58932  4.69153 -3 
 5.59789  4.66315 -3 
 5.59462  4.53084 -3 
 5.58932  4.51545 -3 
 5.55159  4.39853 -3 
 5.47257  4.26622 -3 
 5.45701  4.24702 -3 
 5.36268  4.13391 -3 
 5.3247  4.09506 -3 
 5.22075  4.0016 -3 
 5.19239  3.97742 -3 
 5.06008  3.89055 -3 
 5.00665  3.86929 -3 
 4.92777  3.83664 -3 
 4.79546  3.82266 -3 
 4.66315  3.85034 -3 

 1.2231  3.5883 -3 
 1.19759  3.60467 -3 
 1.09079  3.6659 -3 
 0.999599  3.73698 -3 
 0.958478  3.76788 -3 
 0.845511  3.86929 -3 
 0.826169  3.88726 -3 
 0.713585  4.0016 -3 
 0.693859  4.02397 -3 
 0.598404  4.13391 -3 
 0.561549  4.18606 -3 
 0.501657  4.26622 -3 
 0.432186  4.39853 -3 
 0.429239  4.40915 -3 
 0.390433  4.53084 -3 
 0.388957  4.66315 -3 
 0.427972  4.79546 -3 
 0.429239  4.79761 -3 
 0.493865  4.92777 -3 
 0.561549  5.0219 -3 
 0.586368  5.06008 -3 
 0.693859  5.19115 -3 
 0.694841  5.19239 -3 
 0.815362  5.3247 -3 
 0.826169  5.3357 -3 
 0.947482  5.45701 -3 
 0.958478  5.46782 -3 
 1.09079  5.58834 -3 
 1.09203  5.58932 -3 
 1.2231  5.69681 -3 
 1.26127  5.72163 -3 
 1.35541  5.78932 -3 
 1.48557  5.85394 -3 
 1.48772  5.85521 -3 
 1.62003  5.89423 -3 
 1.75234  5.89275 -3 
 1.87405  5.85394 -3 
 1.88465  5.851 -3 
 2.01696  5.78153 -3 
 2.09714  5.72163 -3 
 2.14927  5.68479 -3 
 2.25922  5.58932 -3 
 2.28158  5.56961 -3 
 2.39593  5.45701 -3 
 2.41389  5.43768 -3 
 2.51531  5.3247 -3 
 2.5462  5.28359 -3 
 2.61729  5.19239 -3 
 2.67851  5.0856 -3 
 2.69489  5.06008 -3 
 2.7449  4.92777 -3 
 2.75627  4.79546 -3 
 2.7289  4.66315 -3 
 2.67851  4.56019 -3 
 2.6662  4.53084 -3 
 2.58095  4.39853 -3 
 2.5462  4.35698 -3 
 2.47641  4.26622 -3 
 2.41389  4.19716 -3 
 2.35802  4.13391 -3 
 2.28158  4.05498 -3 
 2.2282  4.0016 -3 
 2.14927  3.92516 -3 
 2.08602  3.86929 -3 
 2.01696  3.80677 -3 
 1.9262  3.73698 -3 
 1.88465  3.70223 -3 
 1.75234  3.61698 -3 
 1.72298  3.60467 -3 
 1.62003  3.55429 -3 
 1.48772  3.52692 -3 
 1.35541  3.53829 -3 
 1.2231  3.5883 -3 

 1.62003  0.685298 -3 
 1.59168  0.693859 -3 
 1.48772  0.721811 -3 
 1.35541  0.791988 -3 
 1.30998  0.826169 -3 
 1.2231  0.888793 -3 
 1.14365  0.958478 -3 
 1.09079  1.00616 -3 
 1.00616  1.09079 -3 
 0.958478  1.14365 -3 
 0.888793  1.2231 -3 
 0.826169  1.30998 -3 
 0.791988  1.35541 -3 
 0.721811  1.48772 -3 
 0.693859  1.59168 -3 
 0.685298  1.62003 -3 
 0.688565  1.75234 -3 
 0.693859  1.76772 -3 
 0.731592  1.88465 -3 
 0.810609  2.01696 -3 
 0.826169  2.03616 -3 
 0.920496  2.14927 -3 
 0.958478  2.18812 -3 
 1.06243  2.28158 -3 
 1.09079  2.30576 -3 
 1.2231  2.39264 -3 
 1.27653  2.41389 -3 
 1.35541  2.44654 -3 
 1.48772  2.46052 -3 
 1.62003  2.43285 -3 
 1.65742  2.41389 -3 
 1.75234  2.37021 -3 
 1.88203  2.28158 -3 
 1.88465  2.27983 -3 
 2.01696  2.16804 -3 
 2.0366  2.14927 -3 
 2.14927  2.0366 -3 
 2.16804  2.01696 -3 
 2.27983  1.88465 -3 
 2.28158  1.88203 -3 
 2.37021  1.75234 -3 
 2.41389  1.65742 -3 
 2.43285  1.62003 -3 
 2.46052  1.48772 -3 
 2.44654  1.35541 -3 
 2.41389  1.27653 -3 
 2.39264  1.2231 -3 
 2.30576  1.09079 -3 
 2.28158  1.06243 -3 
 2.18812  0.958478 -3 
 2.14927  0.920496 -3 
 2.03616  0.826169 -3 
 2.01696  0.810609 -3 
 1.88465  0.731592 -3 
 1.76772  0.693859 -3 
 1.75234  0.688565 -3 
 1.62003  0.685298 -3 

 4.53084  0.390433 -3 
 4.40915  0.429239 -3 
 4.39853  0.432186 -3 
 4.26622  0.501657 -3 
 4.18606  0.561549 -3 
 4.13391  0.598404 -3 
 4.02397  0.693859 -3 
 4.0016  0.713585 -3 
 3.88726  0.826169 -3 
 3.86929  0.845511 -3 
 3.76788  0.958478 -3 
 3.73698  0.999599 -3 
 3.6659  1.09079 -3 
 3.60467  1.19759 -3 
 3.5883  1.2231 -3 
 3.53829  1.35541 -3 
 3.52692  1.48772 -3 
 3.55429  1.62003 -3 
 3.60467  1.72298 -3 
 3.61698  1.75234 -3 
 3.70223  1.88465 -3 
 3.73698  1.9262 -3 
 3.80677  2.01696 -3 
 3.86929  2.08602 -3 
 3.92516  2.14927 -3 
 4.0016  2.2282 -3 
 4.05498  2.28158 -3 
 4.13391  2.35802 -3 
 4.19716  2.41389 -3 
 4.26622  2.47641 -3 
 4.35698  2.5462 -3 
 4.39853  2.58095 -3 
 4.53084  2.6662 -3 
 4.56019  2.67851 -3 
 4.66315  2.7289 -3 
 4.79546  2.75627 -3 
 4.92777  2.7449 -3 
 5.06008  2.69489 -3 
 5.0856  2.67851 -3 
 5.19239  2.61729 -3 
 5.28359  2.5462 -3 
 5.3247  2.51531 -3 
 5.43768  2.41389 -3 
 5.45701  2.39593 -3 
 5.56961  2.28158 -3 
 5.58932  2.25922 -3 
 5.68479  2.14927 -3 
 5.72163  2.09714 -3 
 5.78153  2.01696 -3 
 5.851  1.88465 -3 
 5.85394  1.87405 -3 
 5.89275  1.75234 -3 
 5.89423  1.62003 -3 
 5.85521  1.48772 -3 
 5.85394  1.48557 -3 
 5.78932  1.35541 -3 
 5.72163  1.26127 -3 
 5.69681  1.2231 -3 
 5.58932  1.09203 -3 
 5.58834  1.09079 -3 
 5.46782  0.958478 -3 
 5.45701  0.947482 -3 
 5.3357  0.826169 -3 
 5.3247  0.815362 -3 
 5.19239  0.694841 -3 
 5.19115  0.693859 -3 
 5.06008  0.586368 -3 
 5.0219  0.561549 -3 
 4.92777  0.493865 -3 
 4.79761  0.429239 -3 
 4.79546  0.427972 -3 
 4.66315  0.388957 -3 
 4.53084  0.390433 -3 


# Contour 4, label:       -4
 2.94313  1.50284 -4 
 2.84967  1.62003 -4 
 2.81082  1.6428 -4 
 2.71184  1.75234 -4 
 2.67851  1.77756 -4 
 2.57745  1.88465 -4 
 2.5462  1.91121 -4 
 2.44392  2.01696 -4 
 2.41389  2.04447 -4 
 2.3107  2.14927 -4 
 2.28158  2.17759 -4 
 2.17759  2.28158 -4 
 2.14927  2.3107 -4 
 2.04447  2.41389 -4 
 2.01696  2.44392 -4 
 1.91121  2.5462 -4 
 1.88465  2.57745 -4 
 1.77756  2.67851 -4 
 1.75234  2.71184 -4 
 1.6428  2.81082 -4 
 1.62003  2.84967 -4 
 1.50284  2.94313 -4 
 1.49566  3.07544 -4 
 1.62003  3.18298 -4 
 1.63296  3.20774 -4 
 1.75234  3.31947 -4 
 1.76686  3.34005 -4 
 1.88465  3.45324 -4 
 1.90002  3.47236 -4 
 2.01696  3.58637 -4 
 2.03292  3.60467 -4 
 2.14927  3.71925 -4 
 2.1657  3.73698 -4 
 2.28158  3.85202 -4 
 2.29843  3.86929 -4 
 2.41389  3.98475 -4 
 2.43116  4.0016 -4 
 2.5462  4.11748 -4 
 2.56393  4.13391 -4 
 2.67851  4.25026 -4 
 2.69681  4.26622 -4 
 2.81082  4.38316 -4 
 2.82994  4.39853 -4 
 2.94313  4.51632 -4 
 2.96371  4.53084 -4 
 3.07544  4.65022 -4 
 3.1002  4.66315 -4 
 3.20774  4.78752 -4 
 3.34005  4.78035 -4 
 3.43352  4.66315 -4 
 3.47236  4.64039 -4 
 3.57135  4.53084 -4 
 3.60467  4.50563 -4 
 3.70574  4.39853 -4 
 3.73698  4.37198 -4 
 3.83928  4.26622 -4 
 3.86929  4.23872 -4 
 3.97249  4.13391 -4 
 4.0016  4.1056 -4 
 4.1056  4.0016 -4 
 4.13391  3.97249 -4 
 4.23872  3.86929 -4 
 4.26622  3.83928 -4 
 4.37198  3.73698 -4 
 4.39853  3.70574 -4 
 4.50563  3.60467 -4 
 4.53084  3.57135 -4 
 4.64039  3.47236 -4 
 4.66315  3.43352 -4 
 4.78035  3.34005 -4 
 4.78752  3.20774 -4 
 4.66315  3.1002 -4 
 4.65022  3.07544 -4 
 4.53084  2.96371 -4 
 4.51632  2.94313 -4 
 4.39853  2.82994 -4 
 4.38316  2.81082 -4 
 4.26622  2.69681 -4 
 4.25026  2.67851 -4 
 4.13391  2.56393 -4 
 4.11748  2.5462 -4 
 4.0016  2.43116 -4 
 3.98475  2.41389 -4 
 3.86929  2.29843 -4 
 3.85202  2.28158 -4 
 3.73698  2.1657 -4 
 3.71925  2.14927 -4 
 3.60467  2.03292 -4 
 3.58637  2.01696 -4 
 3.47236  1.90002 -4 
 3.45324  1.88465 -4 
 3.34005  1.76686 -4 
 3.31947  1.75234 -4 
 3.20774  1.63296 -4 
 3.18298  1.62003 -4 
 3.07544  1.49566 -4 
 2.94313  1.50284 -4 

 6.11079  4.53084 -4 
 5.98625  4.42292 -4 
 5.97298  4.39853 -4 
 5.85394  4.28625 -4 
 5.83895  4.26622 -4 
 5.72163  4.15241 -4 
 5.70567  4.13391 -4 
 5.58932  4.01919 -4 
 5.57263  4.0016 -4 
 5.45701  3.88616 -4 
 5.43962  3.86929 -4 
 5.3247  3.75314 -4 
 5.30647  3.73698 -4 
 5.19239  3.61995 -4 
 5.17287  3.60467 -4 
 5.06008  3.48621 -4 
 5.03748  3.47236 -4 
 4.92777  3.35019 -4 
 4.86883  3.34005 -4 
 4.83422  3.20774 -4 
 4.92777  3.19079 -4 
 5.02245  3.07544 -4 
 5.06008  3.05223 -4 
 5.15942  2.94313 -4 
 5.19239  2.9177 -4 
 5.29365  2.81082 -4 
 5.3247  2.78413 -4 
 5.42712  2.67851 -4 
 5.45701  2.65089 -4 
 5.56032  2.5462 -4 
 5.58932  2.51778 -4 
 5.69342  2.41389 -4 
 5.72163  2.38467 -4 
 5.82655  2.28158 -4 
 5.85394  2.25143 -4 
 5.95984  2.14927 -4 
 5.98625  2.11783 -4 
 6.09357  2.01696 -4 
 6.11856  1.98323 -4 
 6.2286  1.88465 -4 
 6.25087  1.84428 -4 
 6.37056  1.75234 -4 
 6.35499  1.62003 -4 
 6.25087  1.55306 -4 
 6.20922  1.48772 -4 
 6.11856  1.41343 -4 
 6.07315  1.35541 -4 
 5.98625  1.27831 -4 
 5.9389  1.2231 -4 
 5.85394  1.14437 -4 
 5.80529  1.09079 -4 
 5.72163  1.01089 -4 
 5.67197  0.958478 -4 
 5.58932  0.877619 -4 
 5.53876  0.826169 -4 
 5.45701  0.744424 -4 
 5.40556  0.693859 -4 
 5.3247  0.611213 -4 
 5.27229  0.561549 -4 
 5.19239  0.477885 -4 
 5.13881  0.429239 -4 
 5.06008  0.344279 -4 
 5.00487  0.296929 -4 
 4.92777  0.21003 -4 
 4.86975  0.16462 -4 
 4.79546  0.0739556 -4 
 4.73012  0.0323098 -4 
 4.66315 -0.0718064 -4 
 4.53084 -0.0873768 -4 

 0.429239  4.03177 -4 
 0.32335  4.13391 -4 
 0.296929  4.16537 -4 
 0.189617  4.26622 -4 
 0.16462  4.29996 -4 
 0.0545905  4.39853 -4 
 0.0323098  4.43892 -4 
-0.0873768  4.53084 -4 
-0.0718064  4.66315 -4 
 0.0323098  4.73012 -4 
 0.0739556  4.79546 -4 
 0.16462  4.86975 -4 
 0.21003  4.92777 -4 
 0.296929  5.00487 -4 
 0.344279  5.06008 -4 
 0.429239  5.13881 -4 
 0.477885  5.19239 -4 
 0.561549  5.27229 -4 
 0.611213  5.3247 -4 
 0.693859  5.40556 -4 
 0.744424  5.45701 -4 
 0.826169  5.53876 -4 
 0.877619  5.58932 -4 
 0.958478  5.67197 -4 
 1.01089  5.72163 -4 
 1.09079  5.80529 -4 
 1.14437  5.85394 -4 
 1.2231  5.9389 -4 
 1.27831  5.98625 -4 
 1.35541  6.07315 -4 
 1.41343  6.11856 -4 
 1.48772  6.20922 -4 
 1.55306  6.25087 -4 
 1.62003  6.35499 -4 
 1.75234  6.37056 -4 
 1.84428  6.25087 -4 
 1.88465  6.2286 -4 
 1.98323  6.11856 -4 
 2.01696  6.09357 -4 
 2.11783  5.98625 -4 
 2.14927  5.95984 -4 
 2.25143  5.85394 -4 
 2.28158  5.82655 -4 
 2.38467  5.72163 -4 
 2.41389  5.69342 -4 
 2.51778  5.58932 -4 
 2.5462  5.56032 -4 
 2.65089  5.45701 -4 
 2.67851  5.42712 -4 
 2.78413  5.3247 -4 
 2.81082  5.29365 -4 
 2.9177  5.19239 -4 
 2.94313  5.15942 -4 
 3.05223  5.06008 -4 
 3.07544  5.02245 -4 
 3.19079  4.92777 -4 
 3.20774  4.83422 -4 
 3.34005  4.86883 -4 
 3.35019  4.92777 -4 
 3.47236  5.03748 -4 
 3.48621  5.06008 -4 
 3.60467  5.17287 -4 
 3.61995  5.19239 -4 
 3.73698  5.30647 -4 
 3.75314  5.3247 -4 
 3.86929  5.43962 -4 
 3.88616  5.45701 -4 
 4.0016  5.57263 -4 
 4.01919  5.58932 -4 
 4.13391  5.70567 -4 
 4.15241  5.72163 -4 
 4.26622  5.83895 -4 
 4.28625  5.85394 -4 
 4.39853  5.97298 -4 
 4.42292  5.98625 -4 
 4.53084  6.11079 -4 
 4.66315  6.09664 -4 
 4.74384  5.98625 -4 
 4.79546  5.95417 -4 
 4.8826  5.85394 -4 
 4.92777  5.81874 -4 
 5.01742  5.72163 -4 
 5.06008  5.68474 -4 
 5.15121  5.58932 -4 
 5.19239  5.55124 -4 
 5.28464  5.45701 -4 
 5.3247  5.41793 -4 
 5.41793  5.3247 -4 
 5.45701  5.28464 -4 
 5.55124  5.19239 -4 
 5.58932  5.15121 -4 
 5.68474  5.06008 -4 
 5.72163  5.01742 -4 
 5.81874  4.92777 -4 
 5.85394  4.8826 -4 
 5.95417  4.79546 -4 
 5.98625  4.74384 -4 
 6.09664  4.66315 -4 
 6.11079  4.53084 -4 

 4.53084 -0.0873768 -4 
 4.43892  0.0323098 -4 
 4.39853  0.0545905 -4 
 4.29996  0.16462 -4 
 4.26622  0.189617 -4 
 4.16537  0.296929 -4 
 4.13391  0.32335 -4 
 4.03177  0.429239 -4 
 4.0016  0.456644 -4 
 3.89852  0.561549 -4 
 3.86929  0.589773 -4 
 3.76541  0.693859 -4 
 3.73698  0.722875 -4 
 3.6323  0.826169 -4 
 3.60467  0.85607 -4 
 3.49906  0.958478 -4 
 3.47236  0.989545 -4 
 3.36549  1.09079 -4 
 3.34005  1.12377 -4 
 3.23096  1.2231 -4 
 3.20774  1.26075 -4 
 3.0924  1.35541 -4 
 3.07544  1.44897 -4 
 2.94313  1.41434 -4 
 2.93299  1.35541 -4 
 2.81082  1.2457 -4 
 2.79697  1.2231 -4 
 2.67851  1.11031 -4 
 2.66323  1.09079 -4 
 2.5462  0.976709 -4 
 2.53004  0.958478 -4 
 2.41389  0.843563 -4 
 2.39702  0.826169 -4 
 2.28158  0.710551 -4 
 2.26399  0.693859 -4 
 2.14927  0.577506 -4 
 2.13077  0.561549 -4 
 2.01696  0.444229 -4 
 1.99693  0.429239 -4 
 1.88465  0.310197 -4 
 1.86026  0.296929 -4 
 1.75234  0.172386 -4 
 1.62003  0.186549 -4 
 1.53935  0.296929 -4 
 1.48772  0.329015 -4 
 1.40059  0.429239 -4 
 1.35541  0.464449 -4 
 1.26578  0.561549 -4 
 1.2231  0.598447 -4 
 1.13198  0.693859 -4 
 1.09079  0.731948 -4 
 0.998554  0.826169 -4 
 0.958478  0.865262 -4 
 0.865262  0.958478 -4 
 0.826169  0.998554 -4 
 0.731948  1.09079 -4 
 0.693859  1.13198 -4 
 0.598447  1.2231 -4 
 0.561549  1.26578 -4 
 0.464449  1.35541 -4 
 0.429239  1.40059 -4 
 0.329015  1.48772 -4 
 0.296929  1.53935 -4 
 0.186549  1.62003 -4 
 0.172386  1.75234 -4 
 0.296929  1.86026 -4 
 0.310197  1.88465 -4 
