 # List of the points along the MEP in the form 
 # x(1) x(2)... x(n) E(x)
          0.25087008          2.26908182         -4.54152980
          0.25069290          2.27221841         -4.54826330
          0.25051394          2.27535490         -4.55501931
          0.25033316          2.27849129         -4.56179740
          0.25015057          2.28162757         -4.56859717
          0.24996615          2.28476375         -4.57541820
          0.24977989          2.28789982         -4.58226006
          0.24959177          2.29103577         -4.58912234
          0.24940179          2.29417161         -4.59600462
          0.24920993          2.29730734         -4.60290648
          0.24901619          2.30044296         -4.60982750
          0.24882054          2.30357845         -4.61676726
          0.24862298          2.30671382         -4.62372535
          0.24842349          2.30984908         -4.63070133
          0.24822206          2.31298421         -4.63769480
          0.24801868          2.31611921         -4.64470534
          0.24781334          2.31925408         -4.65173251
          0.24760602          2.32238883         -4.65877591
          0.24739671          2.32552344         -4.66583510
          0.24718539          2.32865792         -4.67290968
          0.24697205          2.33179226         -4.67999921
          0.24675669          2.33492646         -4.68710329
          0.24653927          2.33806052         -4.69422148
          0.24631980          2.34119444         -4.70135337
          0.24609826          2.34432821         -4.70849853
          0.24587462          2.34746183         -4.71565656
          0.24564889          2.35059530         -4.72282701
          0.24542104          2.35372862         -4.73000948
          0.24519105          2.35686179         -4.73720355
          0.24495892          2.35999479         -4.74440879
          0.24472463          2.36312764         -4.75162479
          0.24448817          2.36626032         -4.75885112
          0.24424951          2.36939283         -4.76608736
          0.24400865          2.37252518         -4.77333311
          0.24376556          2.37565735         -4.78058792
          0.24352024          2.37878935         -4.78785140
          0.24327266          2.38192117         -4.79512311
          0.24302281          2.38505281         -4.80240265
          0.24277068          2.38818427         -4.80968959
          0.24251624          2.39131554         -4.81698351
          0.24225948          2.39444663         -4.82428401
          0.24200039          2.39757752         -4.83159065
          0.24173895          2.40070821         -4.83890303
          0.24147513          2.40383871         -4.84622073
          0.24120893          2.40696900         -4.85354333
          0.24094032          2.41009909         -4.86087042
          0.24066929          2.41322897         -4.86820159
          0.24039582          2.41635864         -4.87553642
          0.24011989          2.41948809         -4.88287450
          0.23984149          2.42261732         -4.89021541
          0.23956059          2.42574633         -4.89755874
          0.23927717          2.42887511         -4.90490409
          0.23899123          2.43200367         -4.91225103
          0.23870273          2.43513198         -4.91959917
          0.23841166          2.43826006         -4.92694808
          0.23811801          2.44138790         -4.93429737
          0.23782174          2.44451549         -4.94164662
          0.23752284          2.44764284         -4.94899543
          0.23722130          2.45076992         -4.95634339
          0.23691708          2.45389675         -4.96369010
          0.23661017          2.45702332         -4.97103514
          0.23630056          2.46014962         -4.97837812
          0.23598821          2.46327564         -4.98571863
          0.23567311          2.46640139         -4.99305627
          0.23535523          2.46952686         -5.00039064
          0.23503456          2.47265205         -5.00772134
          0.23471107          2.47577694         -5.01504797
          0.23438474          2.47890154         -5.02237013
          0.23405555          2.48202584         -5.02968742
          0.23372348          2.48514983         -5.03699945
          0.23338850          2.48827351         -5.04430581
          0.23305059          2.49139688         -5.05160613
          0.23270972          2.49451992         -5.05890000
          0.23236588          2.49764264         -5.06618703
          0.23201904          2.50076503         -5.07346683
          0.23166917          2.50388708         -5.08073901
          0.23131626          2.50700879         -5.08800318
          0.23096027          2.51013015         -5.09525896
          0.23060118          2.51325115         -5.10250596
          0.23023897          2.51637179         -5.10974379
          0.22987361          2.51949207         -5.11697206
          0.22950508          2.52261197         -5.12419041
          0.22913334          2.52573149         -5.13139844
          0.22875838          2.52885063         -5.13859578
          0.22838017          2.53196937         -5.14578204
          0.22799868          2.53508771         -5.15295686
          0.22761388          2.53820565         -5.16011985
          0.22722575          2.54132318         -5.16727064
          0.22683425          2.54444028         -5.17440886
          0.22643937          2.54755696         -5.18153414
          0.22604107          2.55067320         -5.18864611
          0.22563932          2.55378900         -5.19574439
          0.22523410          2.55690435         -5.20282863
          0.22482537          2.56001924         -5.20989845
          0.22441311          2.56313366         -5.21695350
          0.22399729          2.56624761         -5.22399340
          0.22357787          2.56936108         -5.23101781
          0.22315483          2.57247406         -5.23802636
          0.22272814          2.57558654         -5.24501870
          0.22229775          2.57869852         -5.25199447
          0.22186365          2.58180997         -5.25895331
          0.22142581          2.58492090         -5.26589488
          0.22098417          2.58803130         -5.27281883
          0.22053873          2.59114115         -5.27972480
          0.22008944          2.59425045         -5.28661245
          0.21963627          2.59735919         -5.29348143
          0.21917918          2.60046735         -5.30033141
          0.21871815          2.60357493         -5.30716204
          0.21825313          2.60668192         -5.31397298
          0.21778410          2.60978830         -5.32076390
          0.21731101          2.61289407         -5.32753445
          0.21683384          2.61599921         -5.33428432
          0.21635254          2.61910372         -5.34101316
          0.21586709          2.62220758         -5.34772065
          0.21537744          2.62531078         -5.35440645
          0.21488355          2.62841330         -5.36107025
          0.21438540          2.63151515         -5.36771172
          0.21388293          2.63461630         -5.37433054
          0.21337612          2.63771674         -5.38092639
          0.21286492          2.64081646         -5.38749896
          0.21234929          2.64391545         -5.39404793
          0.21182921          2.64701370         -5.40057298
          0.21130461          2.65011118         -5.40707381
          0.21077547          2.65320789         -5.41355011
          0.21024175          2.65630382         -5.42000158
          0.20970340          2.65939894         -5.42642790
          0.20916038          2.66249324         -5.43282879
          0.20861264          2.66558672         -5.43920393
          0.20806016          2.66867935         -5.44555304
          0.20750287          2.67177112         -5.45187581
          0.20694075          2.67486201         -5.45817197
          0.20637373          2.67795201         -5.46444121
          0.20580179          2.68104110         -5.47068326
          0.20522488          2.68412927         -5.47689782
          0.20464294          2.68721650         -5.48308462
          0.20405594          2.69030276         -5.48924337
          0.20346382          2.69338805         -5.49537380
          0.20286654          2.69647234         -5.50147563
          0.20226406          2.69955562         -5.50754859
          0.20165632          2.70263787         -5.51359242
          0.20104327          2.70571907         -5.51960684
          0.20042488          2.70879920         -5.52559159
          0.19980107          2.71187823         -5.53154641
          0.19917182          2.71495616         -5.53747104
          0.19853706          2.71803296         -5.54336523
          0.19789675          2.72110861         -5.54922871
          0.19725083          2.72418308         -5.55506124
          0.19659924          2.72725636         -5.56086258
          0.19594195          2.73032842         -5.56663246
          0.19527889          2.73339925         -5.57237066
          0.19461002          2.73646881         -5.57807694
          0.19393526          2.73953708         -5.58375104
          0.19325458          2.74260405         -5.58939275
          0.19256792          2.74566968         -5.59500182
          0.19187521          2.74873395         -5.60057804
          0.19117641          2.75179684         -5.60612117
          0.19047145          2.75485832         -5.61163099
          0.18976028          2.75791836         -5.61710728
          0.18904283          2.76097693         -5.62254982
          0.18831906          2.76403401         -5.62795840
          0.18758889          2.76708958         -5.63333282
          0.18685228          2.77014359         -5.63867285
          0.18610915          2.77319603         -5.64397829
          0.18535946          2.77624686         -5.64924894
          0.18460312          2.77929605         -5.65448461
          0.18384009          2.78234357         -5.65968510
          0.18307030          2.78538939         -5.66485020
          0.18229369          2.78843348         -5.66997974
          0.18151019          2.79147580         -5.67507352
          0.18071973          2.79451632         -5.68013136
          0.17992225          2.79755501         -5.68515309
          0.17911769          2.80059184         -5.69013851
          0.17830598          2.80362675         -5.69508746
          0.17748705          2.80665973         -5.69999976
          0.17666082          2.80969073         -5.70487525
          0.17582725          2.81271972         -5.70971377
          0.17498625          2.81574665         -5.71451514
          0.17413775          2.81877149         -5.71927921
